1637	6484142	0	0	0	761036604603	0	11
1637	4647664	0	0	0	761035501863	0	11
1637	4994626	1	0	0	761036933553	11	10
1637	4416881	0	0	0	761119247892	0	9
1637	2597756	0	0	0	761119421332	0	11
1637	4977481	1	0	0	761034690620	7	11
1637	5089000	0	0	0	761035822185	0	10
1637	693195	0	0	0	761035023775	0	11
1637	163901	1	0	0	761034417190	10	17
1637	6472236	0	0	0	761035670110	0	7
1637	4509888	0	0	0	761036993622	0	8
1637	3678099	0	0	0	761118948202	0	15
1637	3856567	0	0	0	761118905642	0	17
1637	4937691	0	0	0	761034643117	0	4
1637	1140809	0	0	0	761119247892	0	11
1637	730381	0	0	0	761119079970	0	11
1637	5810278	0	0	0	761035822185	0	17
1637	99180	0	0	0	761034643117	0	11
1637	5103484	0	0	0	761035141287	0	11
1637	6394919	1	0	0	761119351654	12	11
1637	3911274	1	0	0	761036770788	7	17
1637	7300221	0	0	0	761036382656	0	7
1637	5677060	0	0	0	761035805616	0	4
1637	3018228	0	0	0	761036422329	0	9
1637	3896621	0	0	0	761036863632	0	17
1637	1663638	0	0	0	761036818431	0	17
1637	119781	0	0	0	761119284767	0	17
1637	5088204	1	0	0	761034690620	4	10
1637	4538593	0	0	0	761118948202	0	17
1637	2463556	0	0	0	761034244697	0	17
1637	7090577	1	0	0	761036770788	15	15
1637	1592688	1	0	0	761119284767	20	17
1637	31597	0	0	0	761036818431	0	15
1637	1564376	0	0	0	761036770788	0	5
1637	1244325	0	0	0	761036163920	0	19
1637	6485638	0	0	0	761119421332	0	11
1637	1072675	0	0	0	761036522092	0	11
1637	223191	0	0	0	761035805616	0	11
1637	5882308	1	0	0	761034862572	5	11
1637	1433106	0	0	0	761037148811	0	19
1637	3389328	1	0	0	761035631719	27	21
1637	4253625	0	0	0	761035717385	0	10
1637	2227206	0	0	0	761036422329	0	7
1637	5227605	0	0	0	761036205690	0	12
1637	5309646	1	0	0	761035402661	7	11
1637	5856176	0	0	0	761035082931	0	11
1637	3190983	0	0	0	761036522092	0	12
1637	7427964	0	0	0	761119147039	0	17
1637	1252093	1	0	0	761035023775	18	17
1637	5453338	0	0	0	761118948202	0	37
1637	4126342	0	0	0	761035670110	0	11
1637	6332981	1	0	0	761036710408	13	10
1637	7115682	0	0	0	761036422329	0	140
1637	6577026	0	0	0	761036710408	0	17
1637	3347783	0	0	0	761119128117	0	17
1637	1989927	0	0	0	761119453177	0	11
1637	7089041	0	0	0	761034513725	0	15
1637	2163018	0	0	0	761036163920	0	17
1637	1723330	0	0	0	761036422329	0	11
1637	2092857	0	0	0	761119147039	0	11
1637	1083737	0	0	0	761034580524	0	11
1637	7537504	0	0	0	761035596901	0	17
1637	2766231	0	0	0	761036219349	0	11
1637	4411829	0	0	0	761035402661	0	21
1637	830961	0	0	0	761035878997	0	8
1637	2632859	0	0	0	761035844053	0	24
1637	5569939	0	0	0	761036604603	0	11
1637	6920465	1	0	0	761036163920	11	11
1637	1721473	0	0	0	761035822185	0	10
1637	7006026	1	0	0	761036205690	2	7
1637	6992221	0	0	0	761037058733	0	11
1637	2277615	0	0	0	761119453177	0	57
1637	7323419	0	0	0	761036456657	0	17
1637	777406	1	0	0	761035917883	14	11
1637	2902846	0	0	0	761036104830	0	17
1637	959455	0	0	0	761035402661	0	11
1637	4466146	0	0	0	761119351654	0	11
1637	5091030	0	0	0	761036604603	0	33
1637	7201267	1	0	0	761036710408	1	11
1637	6880128	0	0	0	761119351654	0	18
1637	3629251	0	0	0	761036136503	0	16
1637	914877	0	0	0	761037058733	0	20
1637	3613939	0	0	0	761035805616	0	10
1637	1524925	0	0	0	761035878997	0	6
1637	2724592	0	0	0	761118844130	0	11
1637	7127433	0	0	0	761119247892	0	11
1637	5287265	1	0	0	761036710408	11	16
1637	5676746	0	0	0	761035141287	0	5
1637	818284	0	0	0	761034934071	0	11
1637	3024146	0	0	0	761035917883	0	11
1637	1267514	0	0	0	761036104830	0	10
1637	137980	0	0	0	761035917883	0	17
1637	7314185	1	0	0	761036289357	5	4
1637	561158	0	0	0	761036056545	0	17
1637	342841	0	0	0	761035631719	0	11
1637	4929331	1	0	0	761118948202	12	11
1637	4485899	1	0	0	761036664072	3	17
1637	198460	0	0	0	761118981204	0	4
1637	4161662	0	0	0	761034901189	0	11
1637	5510554	0	0	0	761118886398	0	9
1637	3599952	0	0	0	761036818431	0	17
1637	4191524	1	0	0	761035917883	3	8
1637	3752744	0	0	0	761036482011	0	11
1637	3657289	0	0	0	761034988670	0	7
1637	5086919	0	0	0	761035585045	0	27
1637	7446257	0	0	0	761119453177	0	17
1637	781068	0	0	0	761119049787	0	19
1637	413467	0	0	0	761036326953	0	12
1637	1500935	0	0	0	761118770341	0	17
1637	2663924	1	0	0	761035501863	6	11
1637	4931489	1	0	0	761036863632	22	19
1637	938019	0	0	0	761119037436	0	14
1637	3927433	1	0	0	761036382656	19	17
1637	1115425	1	0	0	761035631719	15	11
1637	7309107	1	0	0	761036710408	7	11
1637	1180676	0	0	0	761118948202	0	20
1637	3741249	0	0	0	761034901189	0	11
1637	6210115	0	0	0	761036205690	0	9
1637	3252870	0	0	0	761119484500	0	11
1637	1182504	0	0	0	761035501863	0	14
1637	4756259	0	0	0	761035585045	0	11
1637	6581907	1	0	0	761036456657	20	17
1637	3458505	0	0	0	761035717385	0	7
1637	6374050	1	0	0	761035501863	2	11
1637	5054725	0	0	0	761035596901	0	17
1637	3153612	0	0	0	761118948202	0	17
1637	61026	0	0	0	761036863632	0	11
1637	472074	0	0	0	761118948202	0	17
1637	3989500	1	0	0	761035501863	33	9
1637	7555475	0	0	0	761034901189	0	17
1637	3088190	0	0	0	761036933553	0	17
1637	3371130	0	0	0	761036163920	0	11
1637	6184463	1	0	0	761036818431	8	12
1637	5447542	0	0	0	761118905642	0	11
1637	3846029	0	0	0	761035082931	0	17
1637	6838798	0	0	0	761034513725	0	11
1637	3238506	0	0	0	761035985858	0	11
1637	877573	0	0	0	761036570201	0	11
1637	356261	0	0	0	761119079970	0	16
1637	1579832	0	0	0	761034643117	0	11
1637	5946110	0	0	0	761118844130	0	21
1637	6136638	0	0	0	761119168333	0	41
1637	1477109	0	0	0	761035141287	0	5
1637	222849	0	0	0	761035985858	0	11
1637	6132737	1	0	0	761034244697	5	11
1637	5280414	0	0	0	761035750985	0	40
1637	2246735	0	0	0	761036993622	0	11
1637	5010746	0	0	0	761035596901	0	17
1637	2706392	0	0	0	761036382656	0	6
1637	6661914	0	0	0	761119147039	0	33
1637	122655	0	0	0	761036289357	0	9
1637	7215536	0	0	0	761035822185	0	5
1637	742343	1	0	0	761034690620	4	11
1637	6709625	0	0	0	761036326953	0	7
1637	6904903	0	0	0	761035596901	0	11
1637	101267	1	0	0	761037148811	11	10
1637	5983816	1	0	0	761118844130	9	17
1637	277462	1	0	0	761034580524	12	11
1637	7477819	0	0	0	761036056545	0	11
1637	6475707	0	0	0	761037122782	0	11
1637	149043	0	0	0	761034580524	0	5
1637	4800642	0	0	0	761034671765	0	17
1637	5342565	0	0	0	761036933553	0	11
1637	5627063	0	0	0	761037148811	0	45
1637	2073092	0	0	0	761035917883	0	11
1637	4459623	0	0	0	761035402661	0	17
1637	2182419	0	0	0	761034803527	0	17
1637	4605573	0	0	0	761036289357	0	11
1637	6456674	1	0	0	761035631719	11	7
1637	7154926	0	0	0	761036770788	0	11
1637	485975	0	0	0	761119421332	0	28
1637	5952751	0	0	0	761035822185	0	11
1637	1866184	0	0	0	761036456657	0	17
1637	2194604	0	0	0	761035023775	0	11
1637	5343242	1	0	0	761119079970	11	11
1637	3346791	1	0	0	761036770788	11	16
1637	5225271	0	0	0	761119147039	0	17
1637	1880292	0	0	0	761034337186	0	11
1637	5743690	0	0	0	761119037436	0	11
1637	5927321	0	0	0	761119079970	0	11
1637	3907820	0	0	0	761035585045	0	17
1637	2869955	1	0	0	761036382656	7	16
1637	2402729	1	0	0	761036056545	12	8
1637	3085790	0	0	0	761034513725	0	11
1637	1141522	1	0	0	761035750985	22	17
1637	4251413	1	0	0	761036104830	4	11
1637	1407445	0	0	0	761036933553	0	11
1637	3671534	1	0	0	761036993622	5	5
1637	382280	0	0	0	761035023775	0	9
1637	60616	0	0	0	761037148811	0	12
1637	562156	0	0	0	761035596901	0	15
1637	6456959	0	0	0	761036056545	0	17
1637	716038	0	0	0	761035596901	0	3
1637	3770198	0	0	0	761119453177	0	11
1637	2405855	0	0	0	761035985858	0	10
1637	523115	0	0	0	761035947046	0	11
1637	2244973	0	0	0	761036205690	0	11
1637	604630	0	0	0	761034803527	0	11
1637	7276527	0	0	0	761118981204	0	11
1637	7250156	1	0	0	761034690620	4	11
1637	6482507	0	0	0	761034513725	0	4
1637	869507	1	0	0	761119284767	7	17
1637	5910230	1	0	0	761037148811	2	10
1637	1854301	0	0	0	761119453177	0	17
1637	84922	1	0	0	761036664072	7	11
1637	2379811	0	0	0	761036326953	0	17
1637	1597487	1	0	0	761036104830	15	11
1637	7179327	0	0	0	761035670110	0	11
1637	3411521	0	0	0	761035717385	0	66
1637	1085840	0	0	0	761036710408	0	11
1637	3316103	0	0	0	761034643117	0	19
1637	2737009	0	0	0	761119284767	0	17
1637	401830	0	0	0	761036136503	0	17
1637	4410987	0	0	0	761036289357	0	11
1637	5000226	1	0	0	761119247892	25	17
1637	7024437	1	0	0	761036522092	21	17
1637	2618229	0	0	0	761119312603	0	14
1637	3279635	0	0	0	761036219349	0	11
1637	4680863	1	0	0	761034671765	12	11
1637	5278830	0	0	0	761034725571	0	12
1637	4828736	0	0	0	761118844130	0	17
1637	6826400	1	0	0	761036993622	101	17
1637	732484	0	0	0	761034725571	0	11
1637	5847138	1	0	0	761118770341	6	17
1637	1375463	1	0	0	761035435292	9	11
1637	246680	0	0	0	761035717385	0	11
1637	7175626	1	0	0	761035435292	19	17
1637	1668707	0	0	0	761036219349	0	32
1637	5280416	0	0	0	761035023775	0	11
1637	1886175	1	0	0	761036482011	14	16
1637	128954	0	0	0	761118886398	0	17
1637	836787	0	0	0	761036104830	0	14
1637	1389061	0	0	0	761036382656	0	11
1637	1046735	0	0	0	761037122782	0	3
1637	806084	0	0	0	761035141287	0	11
1637	1749325	1	0	0	761036219349	13	11
1637	7474396	0	0	0	761036136503	0	11
1637	873030	1	0	0	761036770788	6	7
1637	3885255	1	0	0	761036664072	4	10
1637	3118068	0	0	0	761035750985	0	17
1637	4355608	0	0	0	761119351654	0	17
1637	3644504	0	0	0	761036456657	0	11
1637	3314167	0	0	0	761119037436	0	11
1637	5891346	1	0	0	761034513725	4	17
1637	1378418	0	0	0	761035985858	0	11
1637	6273607	0	0	0	761035023775	0	17
1637	2264796	0	0	0	761118905642	0	11
1637	2937820	0	0	0	761037148811	0	17
1637	4607363	0	0	0	761036664072	0	114
1637	6854689	0	0	0	761036522092	0	13
1637	21430	0	0	0	761035805616	0	14
1637	632415	0	0	0	761035435292	0	40
1637	1500732	0	0	0	761036219349	0	57
1637	4492729	0	0	0	761119247892	0	9
1637	3694970	1	0	0	761036522092	13	17
1637	7525356	0	0	0	761118886398	0	7
1637	438576	0	0	0	761036326953	0	10
1637	2854789	1	0	0	761037122782	18	17
1637	685838	1	0	0	761034988670	5	10
1637	7118928	0	0	0	761037058733	0	3
1637	5327165	0	0	0	761119421332	0	17
1637	5328541	1	0	0	761035435292	1	10
1637	1593080	1	0	0	761034690620	13	11
1637	5570354	0	0	0	761036570201	0	66
1637	6627201	0	0	0	761119312603	0	17
1637	7087388	1	0	0	761034580524	11	11
1637	5655766	0	0	0	761119079970	0	10
1637	7267746	0	0	0	761037148811	0	5
1637	7354367	0	0	0	761118844130	0	17
1637	1496341	0	0	0	761035435292	0	40
1637	271323	0	0	0	761034417190	0	22
1637	2862805	0	0	0	761035717385	0	17
1637	4626805	1	0	0	761036136503	6	9
1637	3620091	0	0	0	761035435292	0	5
1637	4212958	0	0	0	761036007012	0	11
1637	6485646	1	0	0	761036007012	19	17
1637	2086334	1	0	0	761035750985	24	49
1637	819118	0	0	0	761036482011	0	9
1637	1412976	0	0	0	761118948202	0	11
1637	6855575	0	0	0	761119168333	0	17
1637	1036029	0	0	0	761035844053	0	11
1637	601039	0	0	0	761035501863	0	10
1637	6506907	1	0	0	761036007012	13	11
1637	6463169	0	0	0	761036570201	0	16
1637	2639364	0	0	0	761037058733	0	11
1637	6966653	0	0	0	761035501863	0	6
1637	1482869	0	0	0	761036289357	0	8
1637	4474674	0	0	0	761036570201	0	11
1637	4610778	0	0	0	761119284767	0	17
1637	91974	1	0	0	761036863632	19	17
1637	2068212	1	0	0	761035023775	7	11
1637	778492	0	0	0	761035402661	0	17
1637	6741922	0	0	0	761035805616	0	11
1637	5972282	0	0	0	761119079970	0	17
1637	905771	0	0	0	761036604603	0	85
1637	4366241	0	0	0	761035717385	0	12
1637	3129408	1	0	0	761036770788	9	5
1637	1883856	0	0	0	761118844130	0	11
1637	3133583	0	0	0	761034643117	0	11
1637	4933266	0	0	0	761035141287	0	11
1637	6173443	0	0	0	761036863632	0	9
1637	1255374	1	0	0	761035023775	9	11
1637	2218742	1	0	0	761036007012	8	11
1637	5526884	0	0	0	761035082931	0	17
1637	7435538	0	0	0	761034725571	0	57
1637	2247075	0	0	0	761036818431	0	17
1637	2857399	0	0	0	761035141287	0	11
1637	5413028	1	0	0	761035435292	3	11
1637	7550560	0	0	0	761034803527	0	11
1637	3007332	0	0	0	761035501863	0	74
1637	3881580	0	0	0	761037148811	0	11
1637	5102312	1	0	0	761037058733	4	23
1637	6353319	0	0	0	761034690620	0	11
1637	6261752	0	0	0	761035402661	0	10
1637	6531091	0	0	0	761118844130	0	17
1637	817347	0	0	0	761036522092	0	9
1637	5051782	0	0	0	761034580524	0	18
1637	65597	0	0	0	761119168333	0	17
1637	3115740	0	0	0	761119351654	0	21
1637	2607789	0	0	0	761118981204	0	26
1637	365739	0	0	0	761119147039	0	17
1637	1883015	0	0	0	761034803527	0	17
1637	1148759	0	0	0	761119037436	0	11
1637	780026	0	0	0	761035631719	0	11
1637	7388832	0	0	0	761036933553	0	19
1637	3877530	0	0	0	761036422329	0	18
1637	6974376	0	0	0	761036382656	0	57
1637	5757886	0	0	0	761119312603	0	57
1637	1185220	0	0	0	761036863632	0	4
1637	1728559	0	0	0	761035402661	0	15
1637	1144202	0	0	0	761036261176	0	9
1637	3408775	0	0	0	761036422329	0	27
1637	5035488	0	0	0	761034671765	0	11
1637	5711572	0	0	0	761034417190	0	11
1637	6430291	1	0	0	761119284767	14	10
1637	573350	0	0	0	761036710408	0	11
1637	1967582	0	0	0	761035985858	0	12
1637	4752531	0	0	0	761119312603	0	3
1637	1455120	0	0	0	761036289357	0	17
1637	3473836	0	0	0	761037058733	0	11
1637	3960997	0	0	0	761119421332	0	11
1637	2693250	0	0	0	761036770788	0	16
1637	5438382	0	0	0	761035717385	0	17
1637	1303995	0	0	0	761036664072	0	15
1637	1881444	1	0	0	761036219349	7	11
1637	2680965	0	0	0	761035596901	0	14
1637	5657161	0	0	0	761036570201	0	140
1637	5639892	0	0	0	761034803527	0	11
1637	712834	1	0	0	761035947046	13	15
1637	2359585	0	0	0	761034145145	0	11
1637	2525152	0	0	0	761034934071	0	17
1637	3294930	0	0	0	761036289357	0	11
1637	5731381	0	0	0	761035947046	0	11
1637	5400576	1	0	0	761035878997	7	11
1637	4898403	0	0	0	761036664072	0	12
1637	5986069	1	0	0	761037148811	3	9
1637	3823917	1	0	0	761035717385	6	3
1637	1349595	0	0	0	761034934071	0	17
1637	1085232	1	0	0	761035717385	6	11
1637	6941700	0	0	0	761034580524	0	11
1637	4219691	0	0	0	761036261176	0	14
1637	508963	0	0	0	761118886398	0	11
1637	75196	1	0	0	761035878997	6	11
1637	2258757	0	0	0	761036818431	0	17
1637	7240647	0	0	0	761035917883	0	7
1637	2677106	1	0	0	761036933553	10	14
1637	5010660	1	0	0	761037122782	2	11
